temperature_c,humidity_pct,delta_temp,delta_humi,comfort_class,comfort_label
28.2,41.9,0.018451746213114812,0.24338623917304603,2,WARM_HUMID
30.8,67.5,0.017882653565506126,-0.05605395091642114,3,HOT
28.0,60.0,-0.19860037335114342,0.21377306189816048,2,WARM_HUMID
27.6,34.6,-0.17020267650441676,-0.008947230417724005,2,WARM_HUMID
28.5,51.4,0.2945884122607238,-0.026763041715783916,2,WARM_HUMID
29.0,76.8,0.18690883873803468,-0.2731056363131947,3,HOT
28.0,37.0,-0.3265597569664282,-0.2539285688857073,2,WARM_HUMID
34.3,58.0,0.043033889857963276,-0.2200766526821937,3,HOT
28.2,57.0,-0.19383102087379633,-0.29034190037987145,2,WARM_HUMID
37.2,41.2,-0.18525930387884723,0.456114314288006,3,HOT
26.2,65.0,-0.3095104728719182,0.187224438849398,1,COMFORT
28.3,69.3,-0.06516044827488833,-0.116032559330087,2,WARM_HUMID
30.4,18.5,-0.15922094593854413,-0.25953719267902803,2,WARM_HUMID
21.0,36.2,-0.2329552916759731,0.22259829919802612,0,COLD
23.1,40.3,-0.12726054275727913,0.4137046744677587,1,COMFORT
31.4,56.0,0.012993161995015656,0.55548084083326,3,HOT
22.3,37.1,-0.10080275685778939,-0.32251443102409827,1,COMFORT
26.1,53.1,-0.0833999612496189,-0.08321665591205028,1,COMFORT
20.3,36.2,-0.15741827175089676,1.3038179078565575,0,COLD
28.7,75.4,0.16100498736674584,-0.2716835109567462,3,HOT
19.8,59.2,0.27991494363499037,-0.19499604993921552,0,COLD
22.7,26.9,0.12987735532762285,-0.12229276481740331,1,COMFORT
22.7,20.1,0.02355648451809828,-0.032071739991800706,1,COMFORT
21.5,25.1,-0.21492580442270667,0.19120235888504306,0,COLD
31.6,72.5,-0.06997608901935527,-0.12502391388462675,3,HOT
22.5,40.8,0.0315768087665829,-0.06484661514414576,1,COMFORT
23.0,49.1,0.14001606122528212,0.1788348072144614,1,COMFORT
22.8,32.3,-0.03601093073168767,1.2987314010873927,1,COMFORT
27.5,47.7,-0.18771839831412968,0.2575582208437268,2,WARM_HUMID
24.3,39.9,-0.07223690270062802,-0.19834730060418196,1,COMFORT
31.0,67.8,0.12440769051271555,-0.538146916783777,3,HOT
21.6,27.2,0.0747711615621678,-0.2982716932090939,0,COLD
24.9,68.5,0.08129129776395336,-0.9060001189239619,1,COMFORT
32.3,61.8,0.08509957154799443,-0.6047339932559097,3,HOT
31.3,39.4,-0.1386094211011598,-0.26079271779895524,2,WARM_HUMID
29.2,83.8,0.23306278285944534,-0.34269852062824313,3,HOT
25.9,43.6,-0.21549431997085447,0.34934741216880594,1,COMFORT
23.9,66.8,0.05322833328924752,0.39564135950149093,1,COMFORT
26.4,65.0,-0.08933024027757888,0.17915596536819348,1,COMFORT
20.8,30.6,-0.12518108286490562,0.7422933795891122,0,COLD
25.7,64.1,-0.07605423941865354,0.29491118299915414,1,COMFORT
23.3,59.9,0.10466840955607264,-0.5846529869035503,1,COMFORT
32.0,64.5,0.07836678163900414,-0.5625304592892357,3,HOT
25.1,45.6,-0.07830608645179803,-0.12042797564210772,1,COMFORT
33.6,36.3,-0.18527096230306914,0.057192078611686174,3,HOT
27.7,81.3,0.09262062843345369,-0.29751886753670576,2,WARM_HUMID
20.5,55.0,0.14045060712439952,-0.33810113401290326,0,COLD
33.8,53.7,0.1963540569552252,0.4714033731368818,3,HOT
10.4,73.4,0.23314154242700547,-0.09087526321568873,0,COLD
28.6,74.0,0.20533131593106377,0.02093670818395993,2,WARM_HUMID
27.5,79.7,0.061062693586486305,0.7007412005293827,2,WARM_HUMID
32.0,71.0,-0.18243374560139522,-0.4144605108656024,3,HOT
25.4,71.5,-0.03169402429686918,-0.4574836040198027,1,COMFORT
20.1,68.6,-0.08164324397332284,0.6354995897896537,0,COLD
28.5,54.0,-0.07167597760556867,0.2137634402506593,2,WARM_HUMID
31.2,56.0,-0.1913063000996019,0.3834414145049758,3,HOT
27.7,46.7,-0.03569673047735092,0.9976568744923521,2,WARM_HUMID
24.5,57.6,-0.09891766495604719,-0.5167203098324403,1,COMFORT
28.0,61.0,0.07101111235686997,-0.37501029157824073,2,WARM_HUMID
28.4,29.3,-0.08859148607606157,-0.0727604852201774,2,WARM_HUMID
30.9,63.5,0.06713661318019212,0.0602872830970445,3,HOT
28.8,64.7,-0.05515927909987219,0.42907942906893803,2,WARM_HUMID
32.8,22.5,0.1042903840633121,0.08957655110477199,3,HOT
21.0,73.1,0.1280201044199052,0.26242500122307366,0,COLD
22.3,20.5,0.16691082045858482,-0.1913076409655483,1,COMFORT
25.4,44.0,-0.0974059557482139,0.32412856276093494,1,COMFORT
12.2,69.7,-0.07362796974756008,-0.08427503123127272,0,COLD
22.1,31.2,0.05558509918840747,-0.4259237452079164,1,COMFORT
30.2,74.0,-0.04349983265204388,-0.48624273330881035,3,HOT
21.3,33.5,-0.0787775034906691,0.3586950909214048,0,COLD
19.9,34.4,0.060596860876630715,-0.9115307012168261,0,COLD
29.4,61.3,-0.17394760122531933,0.33188862035121314,2,WARM_HUMID
32.2,41.7,-0.097040544389052,0.24701094506997584,3,HOT
27.5,67.6,-0.11005747353287801,-0.6186535252365657,2,WARM_HUMID
34.2,30.0,0.05069362923481774,0.06828481853310686,3,HOT
23.8,55.6,0.16028243376829496,-0.006540492677761078,1,COMFORT
21.1,66.3,-0.15569870324838447,0.49190156841653404,0,COLD
29.4,48.0,-0.05036770489351923,0.4923244006478362,2,WARM_HUMID
27.1,64.8,-0.2106656420799849,-0.8658377623488888,2,WARM_HUMID
21.0,27.2,0.044204754123844184,0.08245343260424394,0,COLD
19.6,62.0,-0.01760251291843347,0.011153884595222804,0,COLD
32.6,65.8,-0.12616820513405885,0.7716804442695754,3,HOT
28.1,52.8,-0.03277262520161776,0.11243332781304607,2,WARM_HUMID
24.0,27.5,-0.18653153815214482,0.09242150533588206,1,COMFORT
23.6,45.7,0.04044729984635022,0.03934210818292859,1,COMFORT
30.6,47.0,-0.09358713027673694,0.03417300512161214,2,WARM_HUMID
22.9,29.3,1.8458230640140533e-05,-0.09884593956751897,1,COMFORT
21.9,35.8,0.11087326080179709,-0.3029730697080401,0,COLD
26.2,33.7,0.13195684836629024,0.05593293215217887,1,COMFORT
28.3,40.0,0.15202892026364784,-0.26215963267514364,2,WARM_HUMID
26.0,57.7,-0.05319210648881488,0.24500204299236242,1,COMFORT
20.4,63.2,0.08522554001420614,0.4325726407211103,0,COLD
31.6,68.6,-0.1383830939674626,-0.4608336754864819,3,HOT
30.9,62.0,0.07349425502591078,-0.07357793793372397,3,HOT
23.7,47.0,0.05930254183663265,0.12309324116977922,1,COMFORT
19.5,64.0,-0.02465231652936987,-0.2652082675033363,0,COLD
29.0,53.0,0.13071723168769314,0.3522661946663474,2,WARM_HUMID
16.7,45.6,-0.10897010250275557,0.16623790169207597,0,COLD
21.3,60.3,0.36925447646580883,0.061149551976482,0,COLD
30.7,40.1,-0.09453739425066544,0.564395501040085,2,WARM_HUMID
19.3,79.0,0.03293570342116152,-0.15374219666303007,0,COLD
16.2,24.0,0.001831302297207701,0.3796807777601352,0,COLD
23.8,56.6,0.00466506783992626,-0.32681770824587886,1,COMFORT
20.8,50.0,0.15183509704072662,0.29157026192427227,0,COLD
24.3,46.7,0.0641932383119465,-0.15347821816391333,1,COMFORT
29.1,71.8,0.0395435342803291,-0.7662395878792686,3,HOT
32.2,57.0,0.0926757328318833,-0.32000449205284115,3,HOT
22.3,29.1,0.09004721145390254,1.0880614814078167,1,COMFORT
26.5,23.6,0.019458973724728934,-0.01782390790017201,1,COMFORT
33.5,40.9,-0.030190461549749387,0.03165577721050184,3,HOT
29.9,60.3,-0.007756918584040654,-0.37952799369664647,2,WARM_HUMID
28.7,54.1,-0.12817401941070813,0.08235652919273331,2,WARM_HUMID
29.5,55.9,0.1631455645823625,0.06301527540811895,2,WARM_HUMID
21.4,43.8,0.1204330211549809,0.43692186139598904,0,COLD
27.6,34.3,0.15672276624875,0.40536242032916425,2,WARM_HUMID
21.4,44.9,-0.09542531720292839,0.014274383823662272,0,COLD
28.7,51.2,-0.024321169568455623,-0.7600407454734406,2,WARM_HUMID
31.2,54.6,0.15295823222608093,-0.3687665205502145,3,HOT
23.0,39.3,-0.1652564639896518,0.24029714455143833,1,COMFORT
23.3,32.0,-0.17235579079457236,-0.8417574728810142,1,COMFORT
18.3,51.3,-0.011131168921579244,0.22465333923723063,0,COLD
28.3,63.9,0.2573943513759017,0.1338855083392564,2,WARM_HUMID
29.2,80.1,0.17581894643840734,-0.1776480509945072,3,HOT
24.8,62.7,0.12895425769466487,-0.2100849171019161,1,COMFORT
19.3,43.3,-0.1766949424446583,0.3855399920642754,0,COLD
35.6,46.2,-0.19966493971550595,-0.03590348329487325,3,HOT
31.7,72.9,-0.19122773565184537,0.5657309928589774,3,HOT
19.0,65.0,-0.20364486674233603,0.6998292296972606,0,COLD
30.8,65.1,0.18314427793704527,-0.24870648821912855,3,HOT
30.6,75.5,-0.23301842004948978,-0.09030577262207734,3,HOT
27.0,69.0,0.032606167231141736,-0.008355083363888575,2,WARM_HUMID
31.5,63.7,0.2927893634276135,0.2453778224504468,3,HOT
21.8,37.1,0.030292593680145453,-0.26046075705445404,0,COLD
17.9,37.2,-0.09084834502659485,0.815798184647907,0,COLD
23.0,56.8,-0.09850429973359356,-0.4320820540169373,1,COMFORT
29.3,28.8,-0.03491591488976875,0.33866132261532256,2,WARM_HUMID
30.4,73.9,-0.18434694284781294,0.4642145880967906,3,HOT
30.0,70.0,-0.23834499732164532,-0.09808155746513224,3,HOT
33.0,17.0,0.028065230583340903,0.24312184037749318,3,HOT
33.0,18.5,-0.016920126114757607,-0.1325900207184043,3,HOT
18.2,40.6,-0.14690929477931433,-0.2754463208824805,0,COLD
19.1,69.3,0.08009711961279958,0.04690046907990386,0,COLD
24.1,55.8,-0.09702544562514352,-0.03394277404824444,1,COMFORT
22.9,33.2,0.11414018661204363,-0.007692429967322514,1,COMFORT
23.6,19.0,-0.14446869484390853,-0.6156556279706997,1,COMFORT
26.2,64.0,-0.07934665620960228,-0.17806246401285153,1,COMFORT
22.4,28.7,0.036915962367345366,-0.056608304482993047,1,COMFORT
20.3,62.0,0.22759877510063647,-0.01783111933932316,0,COLD
22.9,33.5,0.04791934440951096,-0.13452901532157888,1,COMFORT
38.0,21.2,0.12332346489857443,0.03792690326434142,3,HOT
27.8,60.1,0.09833315374326791,-1.1004358619718648,2,WARM_HUMID
28.9,58.0,-0.12692030754891337,-0.46880245773481255,2,WARM_HUMID
28.5,51.1,0.17944725229565034,-0.39259888197089166,2,WARM_HUMID
30.1,39.0,-0.12062065322410327,0.8398108224447528,2,WARM_HUMID
24.2,59.1,-0.09521042597427469,0.3824515998588529,1,COMFORT
28.5,23.0,0.028048531458699642,0.5433042697683662,2,WARM_HUMID
10.0,68.0,-0.3463806032113273,0.05845780738387146,0,COLD
32.4,35.7,-0.24755317562317938,0.819677049679238,3,HOT
28.3,50.0,-0.006154307662227364,0.7554333517237004,2,WARM_HUMID
19.8,35.3,-0.3327854948926649,0.062200469824729814,0,COLD
30.8,51.5,0.0727263904143542,-0.094101213747788,2,WARM_HUMID
31.0,74.9,0.15813190900212884,-0.06220002521694256,3,HOT
30.3,53.0,-0.0716486170147675,-0.08767612618804976,2,WARM_HUMID
29.3,55.7,0.102661875167202,0.05146074402834572,2,WARM_HUMID
33.0,63.0,0.24064059268354235,-0.43017172525088504,3,HOT
24.8,52.7,-0.02991628262660684,0.41500863245880987,1,COMFORT
20.0,60.7,-0.05201573651500682,0.05617086489604056,0,COLD
30.1,71.5,-0.3824309017105021,-1.3124877273993023,3,HOT
21.2,61.6,0.06229672158605007,-0.722934776535489,0,COLD
20.9,42.8,0.22718472753565686,0.16956533196415471,0,COLD
16.2,69.7,0.20170450967135875,0.10243358541847081,0,COLD
17.2,38.1,-0.0164933960400352,-0.5689486518470535,0,COLD
29.7,74.1,-0.28184714171307407,0.010665460114121658,3,HOT
21.8,52.5,0.1084450226560599,0.7759566904253316,0,COLD
29.2,71.2,-0.13864562527220048,-0.0967464549043679,3,HOT
21.9,28.6,0.1828845206388058,0.13066767919597141,0,COLD
20.4,71.0,0.09116524318608478,-1.317034846767383,0,COLD
36.4,42.1,0.13431479185914183,-0.024926366301958006,3,HOT
18.4,65.0,-0.04099170477712442,-0.30087926824691086,0,COLD
26.2,57.9,-0.24206926045098687,0.28444419497968004,1,COMFORT
32.7,69.0,0.2757461277044429,0.240168605114931,3,HOT
37.0,58.0,0.13663101086351367,-0.293432410367689,3,HOT
28.6,73.4,0.2721379241550412,-0.19285381286634637,2,WARM_HUMID
28.0,74.5,0.1455998351666428,-0.7194165108873216,2,WARM_HUMID
20.3,36.7,0.10152564811665107,0.32021204067192977,0,COLD
29.9,61.0,0.04287980860873574,-0.3501780372847272,2,WARM_HUMID
32.3,36.0,0.03791289373576174,0.4085408975432705,3,HOT
28.3,51.0,0.07509985820718144,0.41838269721745025,2,WARM_HUMID
20.7,26.9,-0.0855901707732473,0.6120244510857292,0,COLD
24.5,42.7,-0.12181693161862016,0.2324739149086831,1,COMFORT
28.2,50.0,0.14350534751918761,0.5485314840761689,2,WARM_HUMID
26.4,66.4,-0.09817149830333616,0.2933182096611379,1,COMFORT
25.3,56.0,0.12816030016810798,-0.05979149647612636,1,COMFORT
34.3,57.5,0.06091276648116435,0.12717132740033302,3,HOT
27.8,44.0,-0.06032137049543372,0.9397015417498148,2,WARM_HUMID
21.4,29.9,-0.20238828897068173,0.1121641885576604,0,COLD
18.3,58.3,0.009038421231328614,0.40224173823384474,0,COLD
25.7,49.8,-0.16239399404755556,0.6010295337891227,1,COMFORT
29.0,55.0,0.2088697950096493,-0.49978025578414204,2,WARM_HUMID
28.1,55.8,0.09554561659726005,0.8224776301299054,2,WARM_HUMID
30.6,74.7,-0.0021225329661672225,0.18098701022549038,3,HOT
29.6,63.6,0.18805504622308436,0.3527510134178235,2,WARM_HUMID
29.1,77.7,0.13989646948545525,0.17835969050058614,3,HOT
30.4,68.2,0.004383330201589222,-0.25618572323346334,3,HOT
28.8,41.4,-0.13195025450492168,0.053393884258197445,2,WARM_HUMID
23.2,23.6,-0.25027482395979567,0.1798292492739495,1,COMFORT
31.7,43.0,0.13865041795904953,0.11682085252035708,2,WARM_HUMID
29.3,86.6,0.13524291733871172,-0.06815125693624101,3,HOT
21.9,21.6,0.08181934542051575,0.3459340311406349,0,COLD
30.6,66.0,-0.15215142684512442,-0.12628066543800454,3,HOT
21.6,43.9,-0.04913908222498883,-0.018925154709525587,0,COLD
23.9,39.2,-0.01512913846185372,1.0407940170038403,1,COMFORT
18.9,45.1,-0.005792570032307196,0.18011331650659437,0,COLD
29.6,75.7,0.024238572320616568,-0.09580633664946729,3,HOT
37.0,69.0,0.0066966522691066215,-0.2770036122413163,3,HOT
30.8,69.6,0.11449982829620792,0.4882999032605147,3,HOT
31.8,59.1,-0.05616556127613933,-0.3953663603750316,3,HOT
27.3,52.0,0.014697473020634315,0.8276049296438632,1,COMFORT
23.0,25.9,-0.2998316604197865,-0.7126811931252405,1,COMFORT
22.4,34.1,0.16535007993283105,-0.5413938423931395,1,COMFORT
29.9,22.2,-0.013281632187451905,-0.3372901019546624,2,WARM_HUMID
31.1,26.4,0.2771490004413673,0.5724185074200424,2,WARM_HUMID
20.9,49.3,0.062026793498306504,0.04141505457148101,0,COLD
20.9,50.3,-0.23779157599493367,0.6542640849119787,0,COLD
21.3,29.4,0.021175784813278427,0.1241728788480716,0,COLD
22.7,62.1,-0.008746283919729878,0.35856276132268894,1,COMFORT
21.6,56.0,-0.008163645055695844,-0.23414411374670407,0,COLD
23.6,26.8,0.35236479686652106,-0.42806141618642557,1,COMFORT
12.8,67.3,-0.2870557706262723,0.6924035588375564,0,COLD
22.8,28.8,-0.04974343803573817,0.24327842051006976,1,COMFORT
20.8,26.4,0.15485066023584948,0.6149357077393642,0,COLD
21.0,32.3,0.14094364743032514,-0.39825116314984954,0,COLD
18.3,55.6,0.12672417734817737,0.2987605783339419,0,COLD
21.9,28.5,0.018279477535390283,-0.35462292076139795,0,COLD
23.3,67.3,-0.11633835171555311,0.34862454109283036,1,COMFORT
21.9,38.6,0.18922484862035754,0.45400372549064727,0,COLD
28.7,73.1,-0.052482802368450474,0.07161799211774221,2,WARM_HUMID
30.3,65.1,0.17444843935160073,0.4020000981149985,3,HOT
31.2,36.2,0.5075606139363359,0.1698537334337666,2,WARM_HUMID
31.4,49.0,0.040749164115267945,-0.35063849946555353,3,HOT
27.0,74.3,-0.11446595301682136,0.03680107711227108,2,WARM_HUMID
20.0,56.6,-0.003703087384148264,0.10416975951847958,0,COLD
20.9,34.6,0.23656122334907456,0.0811322437977176,0,COLD
24.0,29.4,-0.03970121301770028,-0.21032435615724016,1,COMFORT
21.6,29.2,-0.32810713724640644,-0.5583866144828972,0,COLD
27.5,51.0,-0.018501609606916568,-0.3028887737043979,2,WARM_HUMID
30.0,77.0,0.25684570311563987,-0.23684231895238864,3,HOT
31.2,31.5,-0.05942020805483465,-0.2196198020336958,2,WARM_HUMID
19.3,62.7,0.0299519883276243,-0.05057412395179487,0,COLD
17.3,45.8,0.09178027837410142,0.26408102852912335,0,COLD
24.1,41.4,-0.027965462373233104,-0.34133923027909735,1,COMFORT
27.5,61.4,-0.10700594766730014,0.09157624683459492,2,WARM_HUMID
21.8,79.8,-0.05438460661399779,0.13842614453303806,0,COLD
28.5,80.1,0.05437665170162586,0.05655433536090762,3,HOT
31.0,58.6,-0.08853219183007342,0.11658925433689758,3,HOT
29.8,64.5,0.15231701961254093,0.7440405167942622,3,HOT
28.0,62.0,-0.062428949773501996,0.30104462610646987,2,WARM_HUMID
19.2,49.4,0.07166830957901328,0.425328677672934,0,COLD
25.8,64.0,-0.08495918868220849,0.8306429669532097,1,COMFORT
21.1,55.5,-0.11591082044250353,-0.6115012280735387,0,COLD
20.0,38.7,0.18491764082050202,0.003869023238277361,0,COLD
30.6,71.5,-0.0563930851887161,0.37887765764774345,3,HOT
30.6,36.0,0.09724206507657886,0.0008061388623410372,2,WARM_HUMID
29.2,71.2,0.043973971655133136,-0.04580891957730848,3,HOT
28.5,62.8,-0.10310316515374403,-0.15727314096146777,2,WARM_HUMID
24.3,54.0,-0.13156984041995654,-0.12334753485657564,1,COMFORT
31.4,70.9,0.229939420999062,0.8685815305390027,3,HOT
29.3,73.2,0.14820004145499352,-0.08632652691011936,3,HOT
21.3,62.3,0.0006851330025174782,0.6302405890487744,0,COLD
21.2,79.7,0.2381871197122494,-0.6891341207953823,0,COLD
29.0,30.0,0.20070894049537855,-0.20468986102737957,2,WARM_HUMID
24.8,54.5,-0.16608312963626207,-0.22585901490221968,1,COMFORT
29.0,28.8,-0.0024163538534121114,-0.11544436566554511,2,WARM_HUMID
21.1,29.7,-0.0016225455456873414,0.410367734562188,0,COLD
20.6,27.2,0.04530589846337413,-0.3928850262084663,0,COLD
29.2,56.8,-0.015703578863336527,0.1971161697258983,2,WARM_HUMID
20.7,31.3,-0.2802466966708718,0.6009368679469357,0,COLD
22.3,48.0,-0.12862145198144823,0.21978672691604154,1,COMFORT
21.6,50.3,-0.28293303389614377,-0.2752194971062951,0,COLD
31.1,55.7,0.19427228162930144,-0.4562234074413297,3,HOT
37.4,25.3,0.0830993141581489,0.06182737411005447,3,HOT
32.8,54.0,0.06773954500340591,0.0025844624985542513,3,HOT
19.3,49.1,-0.0034676623572696057,-0.2069076180727953,0,COLD
30.3,56.8,0.15342074450363438,0.0711833505942934,2,WARM_HUMID
22.3,36.1,0.006184573549664003,-0.12513479006583603,1,COMFORT
21.2,31.4,0.21015697619920257,0.1669156804632601,0,COLD
27.5,68.9,-0.1903126511401925,0.32111144034530814,2,WARM_HUMID
21.9,34.7,0.35339522114079397,0.5725134719438439,0,COLD
32.8,67.9,-0.07472878810521585,-0.24641766820169977,3,HOT
21.9,29.0,0.036858942653788355,0.2510751498602168,0,COLD
19.7,50.1,-0.3724526505502273,-0.3762177094281508,0,COLD
24.0,62.8,0.12087179332586757,-0.05686663351189206,1,COMFORT
21.3,29.4,0.01180615072129874,-0.7667417257348313,0,COLD
30.6,54.6,0.14726519326271448,-0.15279864074792612,2,WARM_HUMID
23.6,42.5,0.14346496885446733,0.1640274221578566,1,COMFORT
20.9,35.3,-0.19835478840826237,-0.38343641470380185,0,COLD
33.3,58.2,0.1355837100954002,-0.1745246838038575,3,HOT
38.6,27.0,0.13429205191779303,-0.364111804262514,3,HOT
30.0,19.8,0.035433546939634956,-0.49570816064325013,2,WARM_HUMID
29.0,53.0,-0.07869303070629086,-1.1931831605805614,2,WARM_HUMID
21.8,61.4,0.12249679778349298,0.4922745453091068,0,COLD
22.8,26.6,0.015536478266260197,-1.1619739951300978,1,COMFORT
23.4,42.2,-0.004305643579863108,-0.9509172587747443,1,COMFORT
27.3,74.0,-0.005143669839529668,0.05196793247735774,2,WARM_HUMID
27.6,29.8,0.047305934419108506,0.6886624035878163,2,WARM_HUMID
24.7,25.0,0.07540875906081303,-0.007369721462227361,1,COMFORT
30.5,34.9,-0.03854124399254397,-0.3747723775013913,2,WARM_HUMID
24.2,41.2,0.02642526989238775,0.1331019250045182,1,COMFORT
21.1,59.4,-0.06672426444784249,-0.4224073893866012,0,COLD
29.7,67.9,0.12197832405128174,0.255401219930426,3,HOT
30.5,72.5,0.010566526364275129,-1.0129336013673365,3,HOT
27.8,44.8,0.07443728493681422,0.47976927658121576,2,WARM_HUMID
29.8,74.4,0.06137180506690095,0.5008104281711628,3,HOT
23.4,59.2,0.01548501759603053,0.024193798973709844,1,COMFORT
28.1,22.8,-0.19327817900779867,0.1794348319026059,2,WARM_HUMID
27.0,71.0,-0.13899285210120346,0.2838671857992179,2,WARM_HUMID
24.2,47.5,-0.06597798946506088,-0.36333357870177696,1,COMFORT
24.8,32.5,-0.22934083580251244,0.19182248981481612,1,COMFORT
18.7,67.0,0.28030240850175103,0.0012934069320198122,0,COLD
27.8,29.3,0.19879634959016076,-0.44573470893838096,2,WARM_HUMID
28.1,32.0,-0.2705794188843547,0.7036695032758093,2,WARM_HUMID
22.9,39.7,-0.11021148202090637,0.503045784708627,1,COMFORT
26.9,25.5,-0.1424103543994288,0.09604391269283011,1,COMFORT
29.0,39.9,-0.035178591366875796,0.026526507762004683,2,WARM_HUMID
21.0,43.0,0.18797271012784195,-0.08249022373029477,0,COLD
23.6,52.3,-0.0004473978037279506,0.050251194691460756,1,COMFORT
28.5,45.0,-0.0947155541224775,0.16522842204187985,2,WARM_HUMID
25.7,35.3,-0.05632266002822133,0.1749285169622221,1,COMFORT
24.4,39.9,-0.12193342313843901,-0.46884893315512643,1,COMFORT
32.0,66.3,-0.2316899590358435,0.021230396069459187,3,HOT
21.8,55.3,-0.04958780076874979,-0.07892366225787921,0,COLD
26.4,57.0,-0.0036349250804538218,0.08880141480233521,1,COMFORT
22.6,42.9,0.06614160298839254,-0.35244574098694437,1,COMFORT
19.7,44.1,0.012959795512367029,-0.9701430235109243,0,COLD
25.9,39.0,0.12300793105665722,-0.11196837287632855,1,COMFORT
19.7,62.0,-0.3237654683272209,-0.4165023242341088,0,COLD
34.0,80.0,-0.1865250348745527,0.31629029848440976,3,HOT
22.3,40.5,-0.31025635731465484,-0.33020064498049284,1,COMFORT
17.7,58.0,0.028917611658644708,0.4729125260785054,0,COLD
30.1,63.4,-0.17144138195748232,0.20514764453820616,3,HOT
25.8,42.0,0.15171945531125344,-0.26506819993163433,1,COMFORT
23.3,43.0,0.10979834784757865,0.30946976326389347,1,COMFORT
23.3,30.0,-0.0054058162491542805,0.12643336490714005,1,COMFORT
32.6,69.3,0.25752209021545125,0.31828176735521824,3,HOT
28.7,75.8,0.25134544407683435,0.048160720007583056,3,HOT
18.5,34.4,0.1829299403922388,-0.5904827045960238,0,COLD
29.3,41.0,-0.24096883515606204,0.5477303903122266,2,WARM_HUMID
21.6,78.7,0.4354550614773623,0.16827567063868876,0,COLD
21.7,42.4,-0.2586448500497376,-0.2820657101038513,0,COLD
32.7,19.0,0.0028228574610897634,0.12416771059344606,3,HOT
30.7,63.8,-0.27370205029999256,-0.5292814210215666,3,HOT
33.5,59.3,0.035060407593966086,-0.07512005125132329,3,HOT
26.8,40.7,-0.013135306542592056,-0.0199760300172368,1,COMFORT
28.9,63.0,-0.19707817927406343,-0.21748203716788286,2,WARM_HUMID
29.6,45.0,0.029687500101311323,0.14191565526217087,2,WARM_HUMID
19.3,47.3,0.10713458435253988,0.11383666486851973,0,COLD
22.7,45.7,-0.11297686919293054,-0.5007533377366407,1,COMFORT
19.8,41.9,-0.14470414609355706,-0.49140364131990233,0,COLD
33.1,37.3,0.12320848287905076,0.5285341688738634,3,HOT
28.6,36.0,-0.17430987303844245,-0.3295557193467109,2,WARM_HUMID
31.3,24.2,0.2637408236812917,0.1815447152307186,2,WARM_HUMID
22.6,34.0,-0.2678129335976758,-0.10124875798853872,1,COMFORT
34.0,83.0,0.24352408176107848,-0.410328499490598,3,HOT
31.3,28.2,-0.06464157007278411,-0.25993433381293535,2,WARM_HUMID
29.3,41.0,-0.05845338491457458,0.3474483299328803,2,WARM_HUMID
24.4,43.0,-0.20226737155030666,-0.06679258956737535,1,COMFORT
27.5,67.6,-0.17157482306558422,-0.667226001692678,2,WARM_HUMID
18.9,60.0,-0.4323020044752045,0.1934724867099845,0,COLD
23.0,31.3,0.16453108871742217,-0.32481013171968004,1,COMFORT
27.5,67.6,0.3354482091069894,-0.5243052117965072,2,WARM_HUMID
20.2,69.3,-0.13803077123114993,-0.07493532923613898,0,COLD
20.2,31.4,0.02967457323165049,-1.0120605187251588,0,COLD
23.5,62.0,-0.2206745074134905,-0.04584352843423361,1,COMFORT
28.2,83.1,-0.025980515666856333,-0.2003854959642188,3,HOT
35.6,52.4,-0.15503915528031384,0.10075980091931135,3,HOT
22.8,30.2,0.21615630297859692,0.1979847764016007,1,COMFORT
19.2,35.0,-0.1260615742997511,-0.09010666125365271,0,COLD
22.8,33.5,0.07924587394392164,0.6472828666199408,1,COMFORT
20.7,35.0,0.27123360137237223,-0.7218925593952725,0,COLD
28.5,32.6,-0.32658541033451033,-0.3158024257279555,2,WARM_HUMID
27.9,49.4,0.06511027307747652,-0.10062412675531587,2,WARM_HUMID
29.1,56.4,-0.11458562891650789,-0.6770610872430013,2,WARM_HUMID
19.9,20.0,-0.05720957679025172,-0.4049342092984414,0,COLD
23.3,37.1,0.11473212749676083,0.9187301703318336,1,COMFORT
19.3,48.8,-0.23985722416648125,0.26700397984644286,0,COLD
33.9,53.0,0.14740364759182709,0.3242707200167051,3,HOT
29.6,67.1,-0.12646269721813097,0.25775694488876755,3,HOT
33.5,62.2,-0.0965808016662529,-0.5313488866133099,3,HOT
22.1,45.9,-0.05118021030322097,-0.03444416138841613,1,COMFORT
33.4,56.1,0.039041557132005016,0.7052043000406467,3,HOT
23.7,65.0,0.047083727863884685,-0.19539357058872056,1,COMFORT
28.0,68.0,-0.009600004055758218,0.30013242803021967,2,WARM_HUMID
28.7,58.0,0.019289721966230317,0.1716432138379257,2,WARM_HUMID
28.3,49.0,0.022282129156693867,-0.629951531974855,2,WARM_HUMID
29.4,77.3,-0.12717838003163648,-0.32978038244721364,3,HOT
34.7,32.4,-0.01605457193261689,0.20187300951788362,3,HOT
22.5,24.4,0.13302639892328777,0.7726857749510034,1,COMFORT
20.5,61.9,0.08927937816850048,-0.020277859982013497,0,COLD
23.0,30.2,-0.2547024736386776,0.47509669865469795,1,COMFORT
20.4,84.4,0.3182341240576771,0.2504616933852441,0,COLD
29.7,29.0,-0.2452001316754571,0.05315264968880214,2,WARM_HUMID
21.8,34.6,0.22344717634373726,0.4079798958772669,0,COLD
